t,attention_level,boredom,fatigue,last_event_type,dopamine_hit,volatility,attention_liquidity,attention_demand,attention_imbalance,regime
960,0.0,0.0,29.19999999999959,baseline,1.701716485052629,22.253767348793605,71.26051494551619,0.7939298579444004,-0.9779630566827634,disengaged
961,0.0,0.0,29.21999999999959,baseline,1.7869843342264053,22.510211226062605,71.26609530026833,1.1224447415845138,-0.9689883304474561,disengaged
962,0.0,0.0,29.23999999999959,baseline,1.28233118468002,21.93125355728475,71.09469935540443,1.2808224360438458,-0.9646061982189347,disengaged
963,0.0,0.0,29.25999999999959,baseline,1.7510451057741925,21.374336787681496,71.21531353173266,0.5370978638358371,-0.9850291341185778,disengaged
964,0.0,0.0,29.27999999999959,baseline,0.6329392010810839,20.438954002525655,70.85988176032474,0.5702156759618288,-0.9840343021659617,disengaged
965,0.0,0.0,29.29999999999959,baseline,1.1960411117220673,20.254306528070675,71.00881233351703,1.1198669056400425,-0.9689480823036591,disengaged
966,0.0,0.0,29.319999999999588,baseline,1.3964305538881996,20.430525355436554,71.04892916616689,1.32747351229331,-0.9633175050660987,disengaged
967,0.0,0.0,29.339999999999588,baseline,1.6264183213959011,20.04721376131593,71.09792549641918,1.056312408844621,-0.9707207105359071,disengaged
968,0.0,0.0,29.359999999999587,baseline,0.6702912842107209,19.097219440340925,70.79108738526362,1.1830704586779297,-0.9671251322942012,disengaged
969,0.0,0.0,29.379999999999587,baseline,0.4642463761314828,18.48031862832125,70.70927391283986,1.3032110061586646,-0.9638059703779269,disengaged
970,0.0,0.0,29.399999999999586,baseline,0.34697955099591926,17.792749609173768,70.65409386529919,0.5034152618514584,-0.9858506777984061,disengaged
971,0.0,0.0,29.419999999999586,baseline,0.753449563448831,17.21292164949315,70.75603486903506,1.1260089399317272,-0.9686706476258745,disengaged
972,5.677604853503162,0.0,29.439999999999586,notification,7.562486832354955,20.103119640663213,72.7787460497069,7.729528912256322,-0.8079817530332576,disengaged
973,2.333717906891944,0.0,29.459999999999585,baseline,1.6687013420841175,19.96072772092378,70.99061040262565,1.0553324992882582,-0.9707039020719036,disengaged
974,0.0,0.0,29.479999999999585,baseline,0.8380972217841991,19.171795913309232,70.72142916653567,0.5216301717206911,-0.9853563230842172,disengaged
975,0.0,0.0,29.499999999999584,baseline,0.22621944857819343,18.55696551228118,70.51786583457387,1.4560043619889997,-0.9595407511639263,disengaged
976,0.0,0.0,29.519999999999584,baseline,1.3538155035255037,18.390629400636524,70.83614465105806,1.244940994027772,-0.9654572074522397,disengaged
977,0.0,0.0,29.539999999999583,baseline,0.40320400348358776,18.655926060385724,70.5309612010455,1.2573392929823966,-0.9649709135240778,disengaged
978,1.39524765674867,0.0,29.559999999999583,high_impact_post,4.779246834476201,20.17175620635777,71.82377405034327,5.965867732291157,-0.8466153694611057,disengaged
979,0.0,0.0,29.579999999999583,baseline,1.9859590373131282,20.201963006968192,70.96578771119435,1.1566444956649515,-0.9679255271827911,disengaged
980,2.3076805316907203,0.0,29.599999999999582,notification,5.38083694881741,23.641845508639786,71.96425108464564,8.965811101941892,-0.7784306385117843,disengaged
981,0.0,0.0,29.61999999999958,baseline,1.2856637198986558,22.708372312427088,70.71569911597003,0.5906413684269123,-0.9834336928689769,disengaged
982,5.2437217168594925,0.0,29.63999999999958,notification,7.3050468737643195,24.646057741201076,72.5015140621297,8.361030042323243,-0.7932038835799423,disengaged
983,1.20927044780864,0.0,29.65999999999958,baseline,1.2434959025810879,24.56945139594028,70.66304877077474,1.3994514481214837,-0.9611600640035934,disengaged
984,0.0,0.0,29.67999999999958,baseline,1.6392391126782275,24.061719926780135,70.76177173380388,1.220823790151978,-0.9660800286162037,disengaged
985,1.9215541483530485,0.0,29.69999999999958,notification,5.141538659054225,28.902040054340194,71.7924615977167,7.347836767372851,-0.8143085907137763,disengaged
986,5.171037511019856,0.0,29.71999999999958,notification,6.012080629193937,30.94926378409358,72.03362418875861,9.963297515747417,-0.7569836206375563,disengaged
987,1.0751081489057377,0.0,29.73999999999958,baseline,1.2137716587488872,29.594540411091735,70.57413149762509,1.1618916463786864,-0.9676064661670387,disengaged
988,0.0,0.0,29.75999999999958,baseline,0.35692281073254817,28.451980114482595,70.29707684322018,1.3391149023764377,-0.9626134536260088,disengaged
989,0.0,0.0,29.77999999999958,baseline,1.7661623415984022,28.358481969220236,70.69984870247994,0.563629296395711,-0.9841818190124089,disengaged
990,3.662710974842419,0.0,29.799999999999578,notification,6.292621552184532,30.737969737023835,72.03778646565578,7.805609338102201,-0.8044770200584376,disengaged
991,0.5045863116423224,0.0,29.819999999999578,baseline,1.8371734227449803,29.41353114363213,70.68115202682391,1.4753354883526257,-0.9591073363142206,disengaged
992,0.0,0.0,29.839999999999577,baseline,0.8513207415646868,28.26871184371521,70.36539622246983,0.5251782082064713,-0.9851834122540497,disengaged
993,0.0,0.038628129564019224,29.859999999999577,baseline,0.0379062347866026,27.05609578639212,70.10137187043641,1.1835701631887465,-0.9667932629409881,disengaged
994,0.2695428953399821,0.0,29.879999999999576,high_impact_post,4.087846868167516,29.317275996548037,71.25772593088666,4.134284328003183,-0.8903256641172876,disengaged
995,0.0,0.0,29.899999999999576,baseline,0.6542314591141505,28.912372354737773,70.24626943773467,0.7740979115274993,-0.9782006784695814,disengaged
996,0.0,0.0,29.919999999999575,baseline,0.5981956632767573,28.187938896165402,70.20945869898345,1.2861362217097227,-0.9640219450404915,disengaged
997,0.0,0.0053677265313450545,29.939999999999575,baseline,0.1487742448955165,26.888492494070686,70.05463227346908,0.5658008577353332,-0.9839762846913117,disengaged
998,0.0,0.0,29.959999999999575,baseline,1.8400438613601016,26.751038256213757,70.5366454318771,1.3912030861853746,-0.9613167051469359,disengaged
999,0.19430604398205276,0.0,29.979999999999574,notification,4.049219636589521,28.854139222578905,71.18476589097727,9.535103848446697,-0.7637482845493319,disengaged
1000,0.0,0.0,29.999999999999574,baseline,0.483014956044725,28.51361438852804,70.09490448681385,0.7488599568354241,-0.9788588321719951,disengaged
1001,0.0,0.0,30.019999999999573,baseline,1.6754317913582824,27.33688957351978,70.43262953740792,0.8762920571586714,-0.9754226529426177,disengaged
1002,0.0,0.0,30.039999999999573,baseline,0.20062396459915166,27.0148674721994,69.97018718938017,1.2706201392705743,-0.964328867487172,disengaged
1003,5.719904390902803,0.0,30.059999999999572,notification,7.671179340459293,30.943075775991034,72.19135380213821,5.023840547306061,-0.8698743015637511,disengaged
1004,6.847460639322842,0.0,30.079999999999572,high_impact_post,4.672258985895394,32.634887526031775,71.27167769576904,4.678936500165799,-0.8767900286337319,disengaged
1005,7.239872174563169,0.0,30.09999999999957,notification,4.194386624340027,35.65718344879341,71.10831598730245,9.477339806954408,-0.7647884176521194,disengaged
1006,10.122753610552852,0.0,30.11999999999957,high_impact_post,5.824759108489934,36.875377464546126,71.57742773254742,5.3466109697772275,-0.8609898528477637,disengaged
1007,5.077506457914199,0.0,30.13999999999957,baseline,0.64559009631455,35.33192821354937,70.00367702889478,0.6380540818191,-0.9819354913367253,disengaged
1008,1.9040154861342593,0.0,30.15999999999957,baseline,1.8715745282483505,33.88367797084041,70.35147235847494,0.6009195491059085,-0.9830613307613748,disengaged
1009,0.0,0.0,30.17999999999957,baseline,0.4065767134348346,33.51354835266994,69.89197301403088,0.9541617900500708,-0.9730638293058973,disengaged
1010,0.0,0.0,30.19999999999957,baseline,1.062262448838817,32.811240852696066,70.06867873465208,0.6487433680626746,-0.9816525164868032,disengaged
1011,2.181208002974917,0.0,30.21999999999957,high_impact_post,5.3792209169770135,34.57873905612861,71.34376627509353,5.36916096894789,-0.8600193953786338,disengaged
1012,0.0,0.0,30.23999999999957,baseline,0.9074334933350587,33.250550281759786,69.98223004800094,1.336598918214718,-0.9625176426032492,disengaged
1013,0.0,0.0,30.259999999999568,baseline,0.5780288087902818,32.30360933674891,69.86340864263752,1.2055418581027024,-0.9660740210849139,disengaged
1014,0.0,0.0,30.279999999999568,baseline,0.4215705351190566,30.907806244313303,69.79647116053616,0.7688568210830519,-0.9782086516686122,disengaged
1015,0.0,0.0,30.299999999999567,baseline,0.5630338667494237,30.294666736681712,69.81891016002525,0.6698045528406296,-0.9809954102420774,disengaged
1016,0.0,0.0,30.319999999999567,baseline,0.9179555597327052,29.331802526062027,69.90538666792024,0.5329265374105047,-0.984868276562586,disengaged
1017,0.0,0.0,30.339999999999566,baseline,1.3875336383361803,28.58468071995735,70.02626009150129,1.4490604150665365,-0.9594528459670667,disengaged
1018,0.0,0.0,30.359999999999566,high_impact_post,3.4871648773855433,31.653699111356815,70.6361494632161,4.267101807391453,-0.8860636424986297,disengaged
1019,0.0,0.0,30.379999999999566,baseline,1.9791519459766138,31.419474507721908,70.16374558379341,0.5538029427117974,-0.9843376091436702,disengaged
1020,0.0,0.0,30.399999999999565,baseline,1.7644943443836614,30.596343077437496,70.07934830331553,0.7546263025143126,-0.9786930972964998,disengaged
1021,0.0,0.0,30.419999999999565,baseline,0.21476284699367532,30.373389464732515,69.59442885409854,0.5870644709182823,-0.983270106032098,disengaged
1022,0.0,0.0,30.439999999999564,baseline,0.6950211537177053,29.36319633381622,69.71850634611576,0.9191562875288425,-0.9739754614391489,disengaged
1023,0.0,0.0,30.459999999999564,baseline,1.7287494830446757,28.810681820822623,70.00862484491384,1.420234609450668,-0.9602335912879009,disengaged
1024,0.0,0.0,30.479999999999563,baseline,0.7252245771629078,27.792935176136364,69.6875673731493,1.4249235829529332,-0.9599248018514066,disengaged
1025,0.0,0.0,30.499999999999563,baseline,0.7181688721487762,26.846289315439186,69.66545066164507,1.0502001250719797,-0.9702979435701029,disengaged
1026,0.0,0.0,30.519999999999563,baseline,1.4801242385701059,25.794523602908008,69.87403727157147,1.4209085235360916,-0.9601399928791697,disengaged
1027,0.0,0.0,30.539999999999562,baseline,1.934287371220941,25.181729690300003,69.99028621136672,1.2310569949954226,-0.9654301101446945,disengaged
1028,0.0,0.0,30.55999999999956,baseline,1.8575851874188545,24.45738179618505,69.94727555622609,1.3635974676179399,-0.9617562537156993,disengaged
1029,0.0,0.0,30.57999999999956,baseline,1.433367729484973,23.30529153149089,69.80001031884593,0.5625784552584253,-0.9840091598373516,disengaged
1030,0.0,0.0,30.59999999999956,baseline,0.6887700701142379,23.035546019817914,69.55663102103472,0.6643399410757883,-0.9810785885762173,disengaged
1031,0.0,0.0,30.61999999999956,baseline,1.6647721321688351,22.48606980149533,69.82943163965109,0.6080132641989857,-0.9827360783734007,disengaged
1032,3.316627421057352,0.0,30.63999999999956,notification,6.176227072586448,26.80319857710228,71.16286812177637,8.053932365400453,-0.796661003325824,disengaged
1033,5.214173027376447,0.0,30.65999999999956,high_impact_post,5.251336997594123,27.90196711475037,70.86540109927869,3.5580407369525875,-0.9043838702116987,disengaged
1034,0.9343956179749355,0.0,30.67999999999956,baseline,1.2164853533322884,26.936095847132115,69.63494560600012,0.5649329408194117,-0.9839050165751316,disengaged
1035,3.037718078874363,0.0,30.69999999999956,notification,5.391060431960353,28.46802877325596,70.86731812958854,8.237375733357018,-0.7917348432539578,disengaged
1036,0.0,0.0402658109505359,30.71999999999956,baseline,0.03244729683154701,27.79473585013401,69.23973418904991,1.395726388478188,-0.9604808582809119,disengaged
1037,1.1817532935392698,0.0,30.739999999999558,notification,4.796588153355709,30.414848187312355,70.60871063505662,8.324944869800909,-0.7890647578259289,disengaged
1038,0.0,0.0,30.759999999999557,baseline,0.7224500073856046,30.004928288441562,69.40673500221612,1.2915810994828998,-0.9634621821084121,disengaged
1039,0.0,0.019207670403784797,30.779999999999557,baseline,0.10264109865405069,29.489159670496083,69.20079232959665,1.3707129698040224,-0.9611539256817961,disengaged
1040,0.0,0.0,30.799999999999557,baseline,1.5336506928429754,28.76465238953276,69.59088753744955,0.8159230475441792,-0.9768226101774854,disengaged
1041,0.0,0.0,30.819999999999556,baseline,0.5100567305246466,27.458905829795558,69.28301701915784,1.2576251438269286,-0.9643432465238643,disengaged
1042,0.0,0.0,30.839999999999556,baseline,1.4778257274179891,26.177928049513845,69.55334771822584,0.7227317781688606,-0.9794316420794094,disengaged
1043,0.0,0.017890857225393214,30.859999999999555,baseline,0.10703047591535597,25.73684389097617,69.12210914277505,0.703453411901412,-0.979851120816948,disengaged
1044,0.0,0.0,30.879999999999555,baseline,0.912514360353563,24.46965524372511,69.32586345088112,0.6492581815862813,-0.9814431710459498,disengaged
1045,0.0,0.0,30.899999999999554,baseline,1.3689992619691824,24.115507240368988,69.4606997785912,1.0148305271069245,-0.9712004855385992,disengaged
1046,4.767810632978483,0.0,30.919999999999554,notification,7.161314139201565,27.30364647723058,71.17839424176091,5.596848394736849,-0.8542017399740214,disengaged
1047,0.0,0.0,30.939999999999554,baseline,0.4268167160574936,26.67597457002455,69.13804501481769,1.3793618344709548,-0.9608788270555961,disengaged
1048,2.378497292508378,0.0,30.959999999999553,notification,5.604900191181889,28.55040589215968,70.67147005735501,9.236936640802776,-0.7688118929540432,disengaged
1049,0.0,0.0,30.979999999999553,baseline,1.6262033184333857,28.35900983572912,69.45786099553047,0.6516233894181934,-0.9814112628231485,disengaged
1050,0.0,0.0,30.999999999999552,baseline,1.1424803209024734,27.992367220407647,69.29274409627118,0.7796789644319433,-0.9777464819860301,disengaged
1051,0.3955642207949195,0.0,31.019999999999552,high_impact_post,4.316708641042372,29.367478473033565,70.22501259231315,3.839351626608237,-0.8963239159048263,disengaged
1052,0.0,0.0,31.03999999999955,high_impact_post,3.539021677044104,30.927903508592493,69.97170650311368,2.188227681314946,-0.9393506187042189,disengaged
1053,1.1387727572953779,0.0,31.05999999999955,notification,4.8076946126113,33.927326372199815,70.33230838378384,7.01612637142596,-0.8185838823078864,disengaged
1054,0.0140208380208664,0.0,31.07999999999955,high_impact_post,3.330881098513333,34.29813813555105,69.86926432955445,2.060293303527302,-0.9427135833634063,disengaged
1055,4.468253557420078,0.0,31.09999999999955,notification,6.979890666273935,37.348564398552185,70.94396719988262,7.43040980233318,-0.8103867593837945,disengaged
1056,0.0,0.0,31.11999999999955,baseline,0.5212456734104283,35.810562818204374,68.98637370202358,1.2651787238089245,-0.9639814728608416,disengaged
1057,0.0,0.0,31.13999999999955,baseline,0.44276564404764285,34.75080137292091,68.94282969321475,0.5911002935931281,-0.9829982198991118,disengaged
1058,0.0,0.0,31.15999999999955,high_impact_post,3.099239572998782,36.160998105679944,69.7197718719001,2.977745108566463,-0.9180784920242442,disengaged
1059,0.0,0.0,31.17999999999955,baseline,1.9632420145396827,35.310253667711564,69.35897260436235,1.4461776303383438,-0.9591504960996584,disengaged
1060,0.0,0.0,31.199999999999548,baseline,0.23246372283339567,34.898343417231914,68.81973911685047,1.1848626107074351,-0.9661490078804059,disengaged
1061,0.0,0.0,31.219999999999548,baseline,0.3725820311367376,33.609753416338194,68.84177460934147,1.2436896825475168,-0.9645093402715335,disengaged
1062,0.0,0.02623655072041407,31.239999999999547,baseline,0.07921149759861978,32.5345680394195,68.73376344928005,0.9298852012479402,-0.9733035745539896,disengaged
1063,0.0,0.0,31.259999999999547,baseline,0.34959152224480805,31.218926159144925,68.76864090595348,0.7418649656444888,-0.978654594543884,disengaged
1064,0.0,0.0,31.279999999999546,baseline,1.7298426108603477,30.665474784996306,69.18895278325856,0.8953541410096522,-0.9744492260734732,disengaged
1065,0.0,0.0,31.299999999999546,baseline,1.0500810504675446,29.97663175915411,68.96502431514072,1.0257199284479963,-0.9706898407915714,disengaged
1066,0.0,0.0,31.319999999999546,baseline,0.48005281326160554,29.09478273415812,68.77401584397893,1.3788183611207439,-0.9606910147895202,disengaged
1067,0.0,0.0,31.339999999999545,baseline,1.9430891413388909,28.529616239466,69.19292674240212,1.350109356367714,-0.9617223915773239,disengaged
1068,0.0,0.0,31.359999999999545,baseline,1.5656137746062433,27.822790815862362,69.05968413238233,1.326347211630719,-0.962312203535154,disengaged
1069,0.0,0.0,31.379999999999544,baseline,0.45209005304728,27.045272103405892,68.70562701591464,1.023963183523523,-0.9706304545718736,disengaged
1070,0.0,0.0,31.399999999999544,baseline,1.28911422317795,25.717771829475737,68.93673426695383,1.4187736203284076,-0.9596684420898091,disengaged
1071,0.0,0.0020427301480295396,31.419999999999543,baseline,0.15985756617323488,25.344155751458697,68.57795726985242,0.7412010457165478,-0.9786148284622181,disengaged
1072,0.0,0.0,31.439999999999543,baseline,1.0097253414007084,25.375275530866286,68.81087487227263,1.4528498248058377,-0.9586458067496599,disengaged
1073,0.0,0.0,31.459999999999543,baseline,0.9953586787384969,24.80446944192672,68.78860760362201,1.3525931520689967,-0.9614322783899805,disengaged
1074,0.0,0.0,31.479999999999542,baseline,0.7031566568735355,24.027216691206945,68.6809469970625,1.285834342598323,-0.9632444334874829,disengaged
1075,3.83780443099014,0.0,31.49999999999954,notification,6.6292839418235605,28.315476158541895,70.43878518254752,7.666610758247713,-0.8036855030077796,disengaged
1076,0.0,0.0,31.51999999999954,baseline,0.7227453646900415,28.211216285645794,68.64682360940748,0.5046011556212625,-0.9854059071859804,disengaged
1077,0.0,0.0,31.53999999999954,baseline,1.0075407254258473,27.656326921669123,68.71226221762822,0.7687519449430749,-0.9778715968899258,disengaged
1078,0.0,0.0,31.55999999999954,baseline,1.4987711739162677,26.84381448987689,68.83963135217533,1.072998359651828,-0.9693045916288766,disengaged
1079,0.0,0.007704416337849358,31.57999999999954,baseline,0.1409852788738355,26.338634828939437,68.41229558366261,1.332002986188942,-0.9618032437488812,disengaged
1080,0.0,0.0,31.59999999999954,baseline,1.3447994930135057,25.713824454527508,68.74573543156666,1.091236044370933,-0.9687490444872193,disengaged
1081,0.0,0.0,31.61999999999954,baseline,0.42658141869206023,25.736699535582655,68.45797442560809,1.3021264980953924,-0.9626684456916276,disengaged
1082,0.0,0.0,31.63999999999954,baseline,1.5423202228694342,24.63294080914668,68.7726960668613,1.0457749396020477,-0.9700430294583436,disengaged
1083,0.0,0.0,31.65999999999954,baseline,1.5972907898807702,24.656618628412858,68.76918723696468,0.8719274981179803,-0.9749594043278937,disengaged
1084,0.0,0.0,31.679999999999538,baseline,0.8746181350736402,24.61692512199628,68.53238544052256,1.2318461761892516,-0.9646854513368089,disengaged
1085,0.0,0.0,31.699999999999537,baseline,1.9755350308058737,24.250291441125256,68.84266050924222,1.3023564364787859,-0.9628667439773643,disengaged
1086,0.0,0.0,31.719999999999537,baseline,0.41870640190061303,23.970678324519632,68.35561192057065,1.0753049919124291,-0.9690251824481062,disengaged
1087,0.0,0.0,31.739999999999537,baseline,0.47843330983123034,23.07919716918792,68.35352999294983,1.2182874998457622,-0.9649775571847921,disengaged
1088,0.1770107705985451,0.0,31.759999999999536,notification,4.270595274900949,27.961087996647585,69.47117858247074,5.133746963303399,-0.862375119987123,disengaged
1089,0.0,0.0,31.779999999999536,baseline,1.0769465835100946,27.211444636211056,68.4930839750535,1.083825228327059,-0.9688452608563303,disengaged
1090,0.0,0.0,31.799999999999535,baseline,1.747318333197444,26.772302633093815,68.6741954999597,1.3582130378367308,-0.9612118712980232,disengaged
1091,0.0,0.0,31.819999999999535,baseline,1.614887799398428,25.47633999033979,68.61446633981998,1.1546860848663254,-0.9668998104538312,disengaged
1092,4.613752159287117,0.0,31.839999999999534,notification,7.180883764239885,29.483594784303186,70.26426512927243,9.96603376750128,-0.7515643365526077,disengaged
1093,0.118964663683375,0.0,31.859999999999534,baseline,1.2302042512393234,28.39504990104456,68.45906127537226,1.0519614478803847,-0.9697325285496486,disengaged
1094,0.0,0.0,31.879999999999534,baseline,0.9698771157290582,27.9395620542128,68.36096313471919,0.5860009373292285,-0.9830013998377979,disengaged
1095,0.0,0.0,31.899999999999533,baseline,0.6130865054974342,27.253391098247192,68.2339259516497,0.7757193225784302,-0.977518524562881,disengaged
1096,0.039096343176731274,0.0,31.919999999999533,notification,4.201370158938979,31.357995074612965,69.29041104768216,7.728049207470669,-0.7993195610021654,disengaged
1097,0.0,0.0,31.939999999999532,baseline,1.6901947123966714,30.53908657358646,68.51705841371947,1.251534939878188,-0.9641232571929544,disengaged
1098,0.0,0.0,31.959999999999532,baseline,0.5656523685366466,29.299554322579322,68.15969571056146,0.9822108867399724,-0.9715885507045502,disengaged
1099,0.0,0.0,31.97999999999953,baseline,0.5683420469223319,29.232856109088207,68.14050261407716,0.9190277741434504,-0.9733844765819548,disengaged
1100,0.0,0.0,31.99999999999953,baseline,0.7950316430710909,28.41102896080962,68.1885094929218,1.2603638215642723,-0.9637038367532055,disengaged
1101,0.0,0.0,32.019999999999534,baseline,0.9787960484578935,27.85074805116933,68.22363881453782,0.572121352714261,-0.9833675403448306,disengaged
1102,0.0,0.0,32.03999999999954,baseline,1.4076111238606284,27.643333608746214,68.33228333715866,0.7201630779566568,-0.979141562237279,disengaged
1103,0.0,0.0,32.05999999999954,baseline,0.6568464517040302,26.362019910649835,68.08705393551168,0.9777024723666011,-0.9716873692685587,disengaged
1104,2.71283547927165,0.0,32.07999999999954,notification,5.969827110635006,30.867997201439522,69.66094813319096,6.463709989353254,-0.8301809124988626,disengaged
1105,4.259579542394388,0.0,32.09999999999955,notification,5.210290237335063,33.84920486279848,69.41308707120098,6.068770944071975,-0.8391992167748701,disengaged
1106,9.497761439879476,0.0,32.11999999999955,notification,7.625609083323528,38.056617813144186,70.11768272499751,7.875101750207108,-0.7980556328845843,disengaged
1107,5.06180082789386,0.0,32.13999999999955,baseline,1.3052545019701285,37.48500132663832,68.2015763505915,1.0478325573636762,-0.9697374295640145,disengaged
1108,5.6338437207205585,0.0,32.159999999999556,high_impact_post,4.581073786161182,40.18988509358402,69.16432213584879,3.2403105803897985,-0.910494385267061,disengaged
1109,0.0,0.01584960591374241,32.17999999999956,baseline,0.11383464695419199,39.40654618565576,67.80415039408669,0.6934728126969202,-0.9797519160452198,disengaged
1110,0.0,0.0,32.19999999999956,baseline,1.5454725018964064,38.67075380262681,68.19779214465562,0.537677914927646,-0.984355154203163,disengaged
1111,0.0,0.0,32.219999999999565,baseline,0.9123594725695934,36.920583417152535,68.0037078417713,0.8914542507371611,-0.9741214267109158,disengaged
1112,0.7019223672878647,0.0,32.23999999999957,high_impact_post,4.676419847900509,37.91649804110439,69.11292595437058,4.625532510918532,-0.8745421966450273,disengaged
1113,1.106108304027746,0.0,32.25999999999957,notification,4.484435252771108,40.36482954016716,69.03533057583175,7.825837673586136,-0.7963643319031803,disengaged
1114,0.0,0.0,32.279999999999575,baseline,0.6895363346052041,39.71195170059443,67.87686090038198,1.393216700612749,-0.9597743571578518,disengaged
1115,0.0,0.0,32.29999999999958,baseline,0.6240728361997387,38.36415837182927,67.83722185086035,1.1698477877248732,-0.966094842344363,disengaged
1116,2.114171108618967,0.0,32.31999999999958,high_impact_post,5.6099157572672445,41.0883541097625,69.31297472718059,4.886128323445954,-0.8682968358765167,disengaged
1117,0.0,0.0,32.339999999999584,baseline,0.3970923352368647,39.159232358565305,67.72912770057147,1.4929063690660473,-0.9568661513886119,disengaged
1118,0.0,0.0,32.35999999999959,baseline,1.0501600253875023,38.39510184374654,67.90504800761666,0.9723211052239251,-0.9717666014905131,disengaged
1119,2.1892319180495106,0.0,32.37999999999959,high_impact_post,5.66681824709113,41.09413551314079,69.27004547412776,2.8152968581608033,-0.9218898941983723,disengaged
1120,0.0,0.0,32.399999999999594,baseline,1.366020735991845,39.814879051692756,67.95980622079796,0.8869929379038379,-0.9742328489125778,disengaged
1121,0.0,0.0,32.4199999999996,baseline,0.17474516973312437,38.66110733191252,67.58242355092034,1.0867154371712102,-0.968349233638719,disengaged
1122,0.0,0.0,32.4399999999996,baseline,0.9640634086020536,37.991409323046895,67.79921902258101,0.9968825045469407,-0.9710192152631251,disengaged
1123,0.0,0.0,32.4599999999996,baseline,1.1077171464475977,36.94374847768198,67.82231514393467,1.4335660080283192,-0.9586008874861398,disengaged
1124,0.47849770549892057,0.0,32.479999999999606,notification,4.5617632062083935,39.726275989491846,68.8385289618629,6.568798092443799,-0.8257782539430659,disengaged
1125,0.0,0.0,32.49999999999961,baseline,1.8684218077056318,37.85295398110001,68.01052654231208,0.6656284522521949,-0.9806154420757867,disengaged
1126,0.0,0.0,32.51999999999961,baseline,1.5622675859695587,36.115218347232556,67.89868027579125,0.5238794484976785,-0.9846869380330502,disengaged
1127,0.0,0.0,32.539999999999615,baseline,1.3010005260294635,35.02861421917599,67.80030015780923,1.4783765033335023,-0.9573208792493375,disengaged
1128,0.0,0.0,32.55999999999962,baseline,1.6424058132488257,34.14034579670749,67.88272174397503,0.6152006279679989,-0.9820373930576329,disengaged
1129,0.0,0.0,32.57999999999962,baseline,0.6574438821120936,33.342119535358734,67.56723316463402,1.2008355056799385,-0.9650757821500864,disengaged
1130,1.991159791047414,0.0,32.599999999999625,high_impact_post,5.566117510488457,36.24476806362664,69.01983525314691,2.9594249596833517,-0.9177700645732441,disengaged
1131,0.5417765375909154,0.0,32.61999999999963,high_impact_post,3.320010945453221,37.339991811735274,68.32600328363634,4.6099592607531745,-0.8735888552112407,disengaged
1132,0.0,0.0,32.63999999999963,baseline,1.3993897962522428,35.73503729011858,67.72981693887604,0.7919210505895266,-0.9768855527070469,disengaged
1133,0.0,0.00099897782732377,32.659999999999634,baseline,0.16333674057558745,34.210312036834914,67.33900102217305,1.3021259833290304,-0.9620598891616491,disengaged
1134,0.0,0.0,32.67999999999964,baseline,0.7596343183473406,32.98801708298709,67.49689131767724,0.6497811108895776,-0.9809299240085216,disengaged
1135,0.0,0.0,32.69999999999964,baseline,0.48500562424657345,31.652838150908188,67.39550168727433,0.8409213323647299,-0.9753527135464676,disengaged
1136,2.3340723557016974,0.0,32.719999999999644,high_impact_post,5.80592964424943,32.958731496283995,68.97177889327519,4.474374146565154,-0.8781590604442397,disengaged
1137,0.0,0.0,32.73999999999965,baseline,1.2935766724020532,31.936142315128826,67.59807300172096,0.7179132163345717,-0.9789825703739947,disengaged
1138,0.0,0.0,32.75999999999965,baseline,1.5797197893099946,31.7001477019786,67.66391593679334,0.6791449250773371,-0.9801254167866443,disengaged
1139,0.0,0.0,32.77999999999965,baseline,1.3619966089948783,30.224813160681183,67.57859898269882,1.2372229827544805,-0.9640424847827704,disengaged
1140,0.0,0.0,32.799999999999656,baseline,1.3729256867049267,28.794422018672275,67.56187770601183,0.7690015088771923,-0.9774918304077775,disengaged
1141,0.0,0.0,32.81999999999966,notification,4.103515017947418,32.64423250363553,68.36105450538457,7.610100074603855,-0.7996581698230915,disengaged
1142,0.0,0.0,32.83999999999966,baseline,0.3957985755419928,31.814404281379723,67.22873957266293,1.251576540941886,-0.9634471155516984,disengaged
1143,0.0,0.0,32.859999999999665,baseline,1.4751613565989794,31.167332583845997,67.53254840698003,0.8060580142628865,-0.9764098785013466,disengaged
1144,1.186306639680522,0.0,32.87999999999967,high_impact_post,5.0766710063270954,33.566533428322735,68.59300130189845,2.7298940220215155,-0.9234497138787362,disengaged
1145,3.513765911178064,0.0,32.89999999999967,high_impact_post,5.825136778756521,33.92090178774857,68.79754103362728,5.483466138214521,-0.8523588640760063,disengaged
1146,0.0,0.0,32.919999999999675,baseline,0.60119832296745,32.9775538671575,67.21035949689056,0.7790935730227614,-0.977081928509658,disengaged
1147,0.7918343617320778,0.0,32.93999999999968,high_impact_post,4.826689125315042,34.35397168657764,68.45800673759484,3.543112798512379,-0.9015817303580793,disengaged
1148,1.4115264838888946,0.0,32.95999999999968,high_impact_post,4.7167922367037605,36.479570355490466,68.40503767101144,2.267080505009439,-0.935842293579969,disengaged
1149,0.0,0.0,32.979999999999684,baseline,0.8388902367138593,34.760111680240094,67.22166707101448,0.7601197951853736,-0.9776375458714722,disengaged
1150,0.0,0.0,32.99999999999969,baseline,1.688393823871623,33.15144864156215,67.4565181471618,0.5136607110361406,-0.9848857037111008,disengaged
